"article_id","title","link","pub_date","summary","categories","media_url"
215,"GM is walking a tightrope between gas and electric cars","https://qz.com/gm-gas-powered-cars-investment-future-ev-progress-1851668873","2024-10-09 16:50:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/766281d32c97ca4d56f44d0ec0c5e835.jpg"" /><p>At General Motors (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/GM"" rel=""noopener noreferrer"" target=""_blank"">GM</a>)’ investor day, the Detroit automaker made sure to tout its progress and enthusiasm for electric vehicles. But the company also made sure to remind investors that gasoline-powered cars are still a necessary part of its business.<br /></p><p><a href=""https://qz.com/gm-gas-powered-cars-investment-future-ev-progress-1851668873"">Read more...</a></p>","[""electric cars"", ""business finance"", ""dan ives"", ""general motors"", ""paul jacobson"", ""mary barra"", ""electric vehicle"", ""companies"", ""kurt kelty"", ""sustainable transport"", ""green vehicles"", ""electric vehicles"", ""wedbush securities""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/766281d32c97ca4d56f44d0ec0c5e835.jpg"
216,"Honda recalls 2 million vehicles with a steering bug","https://qz.com/honda-recalls-2-million-vehicles-crv-civic-hrv-integra-1851668976","2024-10-09 16:45:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1d41e43cdc2ae4daf2d12d6b78aefc4d.jpg"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/honda-motor-evs-hybrids-research-record-profits-nissan-1851469392"" rel=""noopener noreferrer"" target=""_blank"">Honda Motors</a> recalled around two million vehicles in North America on Wednesday due to a steering bug that increases the risk of a crash.<br /></p><p><a href=""https://qz.com/honda-recalls-2-million-vehicles-crv-civic-hrv-integra-1851668976"">Read more...</a></p>","[""steering"", ""vehicles"", ""vehicles with a steering bug"", ""disaster accident"", ""civic"", ""cr v"", ""hr v"", ""takata corporation"", ""transport"", ""safety"", ""worm drive"", ""integra"", ""land transport"", ""honda motors"", ""gears"", ""200911 toyota vehicle recalls"", ""product recall"", ""national highway traffic safety administration"", ""motor vehicles"", ""automotive safety""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/1d41e43cdc2ae4daf2d12d6b78aefc4d.jpg"
217,"A Turkish Airlines pilot died mid-flight, forcing an emergency landing in New York","https://qz.com/turkish-airlines-pilot-dies-emergency-landing-jfk-nyc-1851668983","2024-10-09 16:43:58","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/b04d3d22890cbc2a1c699ee0590990d1.jpg"" /><p> A <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/fbi-looking-into-nyc-mayor-eric-adams-free-turkish-air-1851392033"">Turkish Airlines</a> flight diverted to New York on Wednesday morning after the captain collapsed and died onboard. The carrier’s Airbus A350 was scheduled to fly from <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/hackers-demand-5-7-million-ransom-for-seattle-airport-1851652529"">Seattle</a> to <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/theres-a-new-longest-suspension-bridge-in-the-world-1848676523"">Istanbul</a> over and 11-hour flight, however the crew declared an emergency over the Canadian Arctic four hours into the flight and began <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/horse-gets-loose-on-airplane-forces-return-to-airport-1851020699?_gl=1*19b5xk9*_ga*MTgyODQwMDgwLjE2OTIzNjgyNDU.*_ga_V4QNJTT5L0*MTcyODQ4Mzk0NS4yOTIuMS4xNzI4NDg2NjEwLjM5LjAuMA.."">its…</a></p><p><a href=""https://qz.com/turkish-airlines-pilot-dies-emergency-landing-jfk-nyc-1851668983"">Read more...</a></p>","[""airlines"", ""turkish airlines"", ""pilot"", ""disaster accident"", ""star alliance"", ""yahya ustun"", ""aviation"", ""airbus a350"", ""eric adams"", ""aircraft"", ""airbus a350 xwb"", ""flight attendant"", ""lot polish airlines"", ""department of justice"", ""american airlines""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/b04d3d22890cbc2a1c699ee0590990d1.jpg"
218,"3 women got kicked off a Spirit Airlines flight — for wearing crop tops","https://qz.com/women-kicked-off-spirit-airlines-flight-crop-tops-1851668855","2024-10-09 15:50:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/4d4a02763c47029367730f2ebb561d1b.jpg"" /><p>Three women said they were kicked off a <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/spirit-airlines-checked-bags-carry-ons-seating-change-1851609003"" rel=""noopener noreferrer"" target=""_blank"">Spirit Airlines</a> flight for wearing crop tops.</p><p><a href=""https://qz.com/women-kicked-off-spirit-airlines-flight-crop-tops-1851668855"">Read more...</a></p>","[""spirit airlines"", ""human activities"", ""carla hager"", ""flight attendant"", ""sweater"", ""tara kehidi""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/4d4a02763c47029367730f2ebb561d1b.jpg"
219,"Mountain Dew's rebrand has a nostalgic new look","https://qz.com/mountain-dew-rebrands-with-a-nostalgic-new-look-1851668764","2024-10-09 15:05:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/3fd11092e65c85456ee9d52a3fd31e5f.jpg"" /><p>Mountain Dew (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/PEP"" rel=""noopener noreferrer"" target=""_blank"">PEP</a>) is “reclaiming the mountain” with a rebrand that nods to the past.<br /></p><p><a href=""https://qz.com/mountain-dew-rebrands-with-a-nostalgic-new-look-1851668764"">Read more...</a></p>","[""mountain dew"", ""pepsico"", ""mauro porcini"", ""pepsi"", ""hospitality recreation"", ""patel"", ""food and drink"", ""umi patel"", ""drinks"", ""soft drinks""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/3fd11092e65c85456ee9d52a3fd31e5f.jpg"
220,"Medicare wants to make these generic drugs available for just $2","https://qz.com/medicare-2-drug-list-medicaid-1851668732","2024-10-09 14:49:14","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/fb15e395b7d0333ad5109e7ec9aff664.jpg"" /><p>The Centers for Medicare and Medicaid Services (CMS) just shared a preliminary list of generic drugs it plans to make available to Medicare recipients for $2 in a pilot program.<br /></p><p><a href=""https://qz.com/medicare-2-drug-list-medicaid-1851668732"">Read more...</a></p>","[""medicare"", ""liz fowler"", ""health medical pharma"", ""chiquita brooks"", ""health"", ""medicare part d"", ""medical prescription"", ""prescription drug prices in the united states"", ""pharmaceuticals policy"", ""prescription drug"", ""articles"", ""generic drug"", ""social issues"", ""chiquita brooks lasure""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/fb15e395b7d0333ad5109e7ec9aff664.jpg"
221,"CVS and UnitedHealth want FTC Chair Lina Khan to recuse herself from a case over insulin prices","https://qz.com/cvs-united-health-lina-khan-ftc-chair-recuse-lawsuit-1851668687","2024-10-09 14:45:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/912dbca0178a290818193e1f983ee712.jpg"" /><p>CVS (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/CVS"" rel=""noopener noreferrer"" target=""_blank"">CVS</a>) and UnitedHealth Group (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/UNH"" rel=""noopener noreferrer"" target=""_blank"">UNH</a>) on Tuesday demanded that Federal Trade Commission (FTC) Chair Lina Khan and two other commissioners recuse themselves from the agency’s lawsuit against the companies, accusing them of “blatant bias.”</p><p><a href=""https://qz.com/cvs-united-health-lina-khan-ftc-chair-recuse-lawsuit-1851668687"">Read more...</a></p>","[""lina khan"", ""cvs"", ""economy of the united states"", ""amazon"", ""rebecca kelly slaughter"", ""woonsocket rhode island"", ""specialty drugs"", ""federal trade commission"", ""unitedhealth group"", ""cigna"", ""companies"", ""software"", ""concurrent versions system"", ""pharmacy benefit management"", ""cvs caremark"", ""optum"", ""alvaro bedoya"", ""express scripts""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/912dbca0178a290818193e1f983ee712.jpg"
222,"An HBO documentary says Peter Todd is the Bitcoin creator known as Satoshi Nakamoto. He denies it","https://qz.com/hbo-documentary-claims-peter-todd-bitcoin-creator-satos-1851668667","2024-10-09 14:22:06","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/4046de6574a7a5aa7932ebeccd7008b5.png"" /><p>Who created Bitcoin? Is it finally known? Perhaps not. </p><p><a href=""https://qz.com/hbo-documentary-claims-peter-todd-bitcoin-creator-satos-1851668667"">Read more...</a></p>","[""satoshi nakamoto"", ""peter todd"", ""hbo"", ""nakamoto"", ""bitcoin"", ""satoshi"", ""craig wright"", ""pseudonyms"", ""cryptocurrencies"", ""cypherpunks"", ""hoback"", ""entertainment culture"", ""cullen hoback"", ""humans"", ""draftbitcoin attackers"", ""articles"", ""adam back"", ""into the storm"", ""digital currencies""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/4046de6574a7a5aa7932ebeccd7008b5.png"
223,"Nvidia's stock surge sent its market cap past Microsoft's and close to a record high","https://qz.com/nvidia-stock-market-cap-apple-microsoft-ai-chips-1851668601","2024-10-09 14:19:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/d13dbd591cd76f288d66fc89a6104279.jpg"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/nvidia-stock-ai-chips-market-cap-1851647728"" rel=""noopener noreferrer"" target=""_blank"">Nvidia stock</a> seems to be climbing back to its record high close from June.</p><p><a href=""https://qz.com/nvidia-stock-market-cap-apple-microsoft-ai-chips-1851668601"">Read more...</a></p>","[""nvidia"", ""microsoft"", ""semiconductor industry"", ""business finance"", ""industries"", ""semiconductor device fabrication"", ""tsmc"", ""market capitalization"", ""business"", ""technology internet"", ""companies"", ""taiwan semiconductor manufacturing company"", ""apple inc""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/d13dbd591cd76f288d66fc89a6104279.jpg"
224,"Disneyland is raising prices — again","https://qz.com/disneyland-raised-its-prices-again-1851668643","2024-10-09 14:15:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/edc3a130c5dd28279b5013f0d230b185.jpg"" /><p><a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/disneyland-magic-united-workers-group-unionize-1851487221"" rel=""noopener noreferrer"" target=""_blank"">Disneyland</a> is raising its prices <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/disney-world-food-prices-increases-inflation-1851538692/slides/4"" rel=""noopener noreferrer"" target=""_blank"">again</a>, implementing increases across the board and for its highest-demand days.<br /></p><p><a href=""https://qz.com/disneyland-raised-its-prices-again-1851668643"">Read more...</a></p>","[""disneyland"", ""anaheim california"", ""california"", ""amusement park"", ""disney"", ""walt disney world"", ""fastpass"", ""the walt disney company"", ""walt disney parks and resorts"", ""companies""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/edc3a130c5dd28279b5013f0d230b185.jpg"
225,"GM swears it really will make money on electric cars soon","https://qz.com/gm-general-motors-mary-barra-electric-car-sales-evs-1851668627","2024-10-09 13:49:03","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/5e691a992b1fa455cbf151a0276c85b5.jpg"" /><p>America’s Big Three are having a tough time in the pivot to electric vehicles. <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/ford-s-ev-unit-has-already-lost-2-5-billion-this-year-1851607399"">Ford has lost billions through its EV</a> production, Stellantis has faced issues <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/fiat-500e-sales-are-so-bad-stellantis-ceo-has-to-talk-t-1851663344"">shifting its battery-powered models</a> and General Motors previously announced a <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/these-are-gms-previous-attempts-at-selling-hybrids-1851224293"">renewed interest in hybrids because EVs weren’t selling</a> in the number it hoped. Now,…</p><p><a href=""https://qz.com/gm-general-motors-mary-barra-electric-car-sales-evs-1851668627"">Read more...</a></p>","[""electric cars"", ""green vehicles"", ""business finance"", ""general motors"", ""electric vehicle"", ""ev"", ""electric vehicles"", ""transport"", ""stellantis"", ""ford"", ""battery electric vehicles"", ""toyota rav4 ev"", ""paul jacobson"", ""mary barra"", ""kandi technologies""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/5e691a992b1fa455cbf151a0276c85b5.jpg"
226,"Bankrupt EV startup Fisker's legal troubles keep getting worse","https://qz.com/fisker-bankruptcy-ocean-recalls-cost-doj-evs-1851668617","2024-10-09 13:44:51","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/a9ae82be4af3034c93ff164e40fcb99d.jpg"" /><p>Despite <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/comedy-of-errors-led-to-fisker-s-bankruptcy-1851550234"">going through bankruptcy</a> and shuttering operations Fisker’s legal problems keep getting worse. Just a day after it was announced that the <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""http:// https://jalopnik.com/fisker-is-dead-but-its-legal-troubles-are-just-beginnin-1851666516"" target=""_blank"">Securities and Exchange Commission subpoenaed the automaker</a>,  the automaker learned asking owners to cover their own recall repair costs was just as illegal as it sounds.</p><p><a href=""https://qz.com/fisker-bankruptcy-ocean-recalls-cost-doj-evs-1851668617"">Read more...</a></p>","[""fisker"", ""fisker automotive"", ""car classifications"", ""electric vehicles"", ""repair costs"", ""henrik fisker"", ""cars""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/a9ae82be4af3034c93ff164e40fcb99d.jpg"
227,"The Boeing strike has no end in sight","https://qz.com/boeing-strike-union-talks-fail-credit-rating-cash-burn-1851668497","2024-10-09 13:30:21","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/3236c0d8fa87025eed55df183b815f75.jpg"" /><p>Boeing (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/BA"" rel=""noopener noreferrer"" target=""_blank"">BA</a>) on Tuesday withdrew its latest offer to union machinists after negotiations broke down as their <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/boeing-machinis-union-labor-strike-contract-wages-1851647608"" rel=""noopener noreferrer"" target=""_blank"">strike heads into its fourth week</a>. </p><p><a href=""https://qz.com/boeing-strike-union-talks-fail-credit-rating-cash-burn-1851668497"">Read more...</a></p>","[""boeing"", ""the boeing"", ""disaster accident"", ""association of asia pacific airlines"", ""airlines"", ""international association of machinists and aerospace workers"", ""stephanie pope"", ""aviation"", ""aerospace"", ""all nippon airways"", ""labor"", ""international federation of building and wood workers"", ""human activities"", ""boeing machinists strike"", ""international association"", ""international metalworkers federation"", ""boeing commercial airplanes""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/3236c0d8fa87025eed55df183b815f75.jpg"
228,"Costco's conundrum: How to compete online without killing that 'treasure hunt' vibe","https://qz.com/can-costco-compete-online-without-killing-the-treasure-1851668136","2024-10-09 13:10:35","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/0c672590f6132062d82b310a09a90df7.jpg"" /><p>As <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/costco-platinum-bars-gold-and-silver-retail-consumers-1851663436"" rel=""noopener noreferrer"" target=""_blank"">Costco Wholesale</a> (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/COST"" rel=""noopener noreferrer"" target=""_blank"">COST</a>) ventures further into e-commerce, it faces the daunting task of expanding its online presence without sacrificing the unique “treasure hunt” shopping experience that defines its warehouses.<br /></p><p><a href=""https://qz.com/can-costco-compete-online-without-killing-the-treasure-1851668136"">Read more...</a></p>","[""costco"", ""walmart"", ""costco wholesale"", ""merchandising"", ""retailers"", ""business finance"", ""online shopping"", ""uber"", ""amazon"", ""shelby mcfaddin"", ""instacart"", ""e commerce"", ""marketing"", ""retail"", ""retailing"", ""technology internet"", ""bentonville arkansas"", ""store""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/0c672590f6132062d82b310a09a90df7.jpg"
229,"Mortgage rates are rising again","https://qz.com/mortgage-rates-mba-housing-market-loan-volume-1851668526","2024-10-09 13:05:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/f80bfd9c39ad978cc76190ecd9eeca81.jpg"" /><p>Mortgage rates are once again trending upwards.</p><p><a href=""https://qz.com/mortgage-rates-mba-housing-market-loan-volume-1851668526"">Read more...</a></p>","[""business finance"", ""united states housing market correction"", ""economy"", ""subprime mortgage crisis"", ""loans"", ""mortgage loan"", ""mortgage industry of the united kingdom"", ""mike fratantoni"", ""mortgage bankers association"", ""mortgage industry of the united states""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/f80bfd9c39ad978cc76190ecd9eeca81.jpg"
230,"Google might get broken up after its big antitrust loss","https://qz.com/google-alphabet-doj-antitrust-search-engine-monopoly-1851668496","2024-10-09 12:30:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/21cab8cf1fea0f8c84ac84423a5cfd1a.jpg"" /><p>The Department of Justice could consider breaking up Google (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/GOOGL"" rel=""noopener noreferrer"" target=""_blank"">GOOGL</a>), after a federal judge ruled in August that the tech giant <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/google-loses-tech-antitrust-case-1851613659"" rel=""noopener noreferrer"" target=""_blank"">monopolized the online search engine market</a>.<br /></p><p><a href=""https://qz.com/google-alphabet-doj-antitrust-search-engine-monopoly-1851668496"">Read more...</a></p>","[""google"", ""business finance"", ""sundar pichai"", ""artificial intelligence"", ""department of justice"", ""chrome"", ""play"", ""amit mehta"", ""alphabet inc"", ""technology internet"", ""united states v microsoft corp"", ""microsoft"", ""computing"", ""android"", ""digital technology"", ""gemini"", ""companies""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/21cab8cf1fea0f8c84ac84423a5cfd1a.jpg"
231,"Hurricane Milton is dealing Allegiant Air a double-whammy of cancellations","https://qz.com/hurricane-milton-allegiant-air-sunseeker-resort-1851668729","2024-10-09 04:35:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/b625d0892c8a87639a6a07eb3cef58c4.jpg"" /><p>As Hurricane Milton barrels toward the Tampa Bay, Florida, area, budget carrier Allegiant Air (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/ALGT"" rel=""noopener noreferrer"" target=""_blank"">ALGT</a>) is facing major disruptions on multiple fronts. Plane-tracking site FlightAware says the company has <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.flightaware.com/live/cancelled/today"" rel=""noopener noreferrer"" target=""_blank"">canceled 63% of its Wednesday flights</a> and 43% of its Thursday ones — plus, the company’s troubled southwest Florida…</p><p><a href=""https://qz.com/hurricane-milton-allegiant-air-sunseeker-resort-1851668729"">Read more...</a></p>","[""allegiant air"", ""allegiant"", ""milton"", ""sunseeker"", ""business finance"", ""fort lauderdalehollywood international airport"", ""punta gorda airport"", ""niagara falls international airport"", ""cities in florida"", ""tampa florida"", ""florida"", ""clearwater international"", ""orlando sanford international airport"", ""st peteclearwater international airport"", ""blackstone"", ""memphis international airport"", ""gregory anderson"", ""pete"", ""ian"", ""orlando international airport"", ""harrisburg international airport""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/b625d0892c8a87639a6a07eb3cef58c4.jpg"
232,"VP Harris covers mouth, says ‘it’s a live broadcast’ after stumbling through Hurricane Milton speech","https://www.foxnews.com/politics/vp-harris-covers-mouth-says-its-live-broadcast-after-stumbling-through-hurricane-milton-speech","2024-10-10 00:51:38","During a meeting with officials on Hurricane Milton, Vice President Harris stumbled through a speech and later covered her mouth and said, &quot;It&apos;s a live broadcast.&quot;","[""3fa01a7f-75b1-58e6-8cc0-0846235ffb9c"", ""fnc"", ""Fox News"", ""fox-news/person/kamala-harris"", ""fox-news/us/us-regions/southeast/florida"", ""fox-news/person/joe-biden"", ""fox-news/weather/hurricanes"", ""fox-news/us/disasters/disaster-response"", ""fox-news/politics"", ""article""]",NULL
233,"In Arizona speech, Vance says next president must put Americans first, slams FEMA money for migrants","https://www.foxnews.com/politics/arizona-speech-vance-next-president-americans-first-slams-fema-money-migrants","2024-10-09 22:50:31","Republican vice presidential running mate Sen. JD Vance held a rally in Tucson, Arizona, and slammed the Harris-Biden administration for failing to put Americans first.","[""2c3e5044-2b1a-5395-ae79-60090d7ff9c7"", ""fnc"", ""Fox News"", ""fox-news/us/us-regions/southwest/arizona"", ""fox-news/person/jd-vance"", ""fox-news/politics/elections"", ""fox-news/politics"", ""fox-news/politics"", ""article""]",NULL
234,"Trump charges hurricane response 'worst since Katrina' as Biden argues Trump 'onslaught of lies' must 'stop'","https://www.foxnews.com/politics/trump-charges-hurricane-response-worst-since-katrina-biden-argues-trump-onslaught-lies-must-stop","2024-10-09 22:30:02","Former President Trump, President Biden and Vice President Kamala Harris trade fire over the federal government&apos;s response to Hurricane Helene and preparations as Hurricane Milton bears down on Florida.","[""2636a1db-5666-5360-8634-de504fe517f4"", ""fnc"", ""Fox News"", ""fox-news/politics"", ""fox-news/politics/elections"", ""fox-news/weather"", ""fox-news/us/disasters/tropical-storm"", ""fox-news/weather/hurricanes"", ""fox-news/person/donald-trump"", ""fox-news/person/kamala-harris"", ""fox-news/person/joe-biden"", ""fox-news/person/ron-desantis"", ""fox-news/us/us-regions/southeast/florida"", ""fox-news/us/us-regions/southeast/north-carolina"", ""fox-news/politics"", ""article""]",NULL
235,"Maryland Senate poll shows Democrat Alsobrooks maintaining lead in closely watched race","https://www.foxnews.com/politics/maryland-senate-poll-shows-democrat-alsobrooks-maintaining-lead-closely-watched-race","2024-10-09 22:11:38","Prince George&apos;s County Executive Angela Alsobrooks has a sizeable lead over former Maryland Gov. Larry Hogan in a UMBC poll. The candidates are running for US Senate.","[""fafde14b-dc1d-5805-8003-d1fb5f8393c4"", ""fnc"", ""Fox News"", ""fox-news/politics/elections/polls"", ""fox-news/us/us-regions/northeast/maryland"", ""fox-news/person/larry-hogan"", ""fox-news/politics/elections/senate"", ""fox-news/politics/elections"", ""fox-news/politics"", ""article""]",NULL
236,"Fox News Politics: Is Harris or Trump more accessible?","https://www.foxnews.com/politics/harris-trump-more-accessible","2024-10-09 21:30:36","The latest updates from the 2024 campaign trail, exclusive interviews and more Fox News politics content","[""f5969fd9-48ac-5ade-91af-bc040cdb9f01"", ""fnc"", ""Fox News"", ""fox-news/columns/elections-newsletter"", ""fox-news/politics"", ""article""]",NULL
237,"How US government will dole out aid to victims of Hurricanes Milton, Helene","https://www.foxnews.com/politics/how-us-government-dole-out-aid-victims-hurricanes-milton-helene","2024-10-09 21:25:04","As a second and possibly more devastating hurricane barrels toward the U.S., there are concerns over how the government will help pay for what could be millions in damage.","[""bb284575-d611-5d71-92b2-93c74af0ac09"", ""fnc"", ""Fox News"", ""fox-news/weather/hurricanes"", ""fox-news/us/disasters/tropical-storm"", ""fox-news/science/planet-earth/natural-disasters"", ""fox-news/us/congress"", ""fox-news/politics"", ""article""]",NULL
238,"Trump foe Mitt Romney resists endorsing Harris","https://www.foxnews.com/politics/trump-foe-mitt-romney-resists-endorsing-harris","2024-10-09 20:44:54","Utah Republican Sen. Mitt Romney indicated he won&apos;t break with the GOP and endorse Vice President Harris, despite his outspoken criticisms of former President Trump.","[""67459a97-f4ed-5c1d-8630-0caade965cf9"", ""fnc"", ""Fox News"", ""fox-news/person/mitt-romney"", ""fox-news/person/kamala-harris"", ""fox-news/person/donald-trump"", ""fox-news/politics/elections"", ""fox-news/politics"", ""fox-news/politics"", ""article""]",NULL
239,"Same poll taken one month apart shows which presidential candidate has momentum in key states","https://www.foxnews.com/politics/same-poll-taken-one-month-apart-shows-which-presidential-candidate-has-momentum-key-states","2024-10-09 20:14:43","With less than four weeks until Election Day, new polls in three crucial battleground states indicate a coin-toss race between Vice President Kamala Harris and former President Trump.","[""acc6c76a-bbca-5ad1-9c73-22cf52eeefe1"", ""fnc"", ""Fox News"", ""fox-news/politics"", ""fox-news/politics/elections"", ""fox-news/politics/elections/polls"", ""fox-news/person/donald-trump"", ""fox-news/person/kamala-harris"", ""fox-news/us/us-regions/northeast/pennsylvania"", ""fox-news/us/us-regions/midwest/wisconsin"", ""fox-news/politics"", ""article""]",NULL
240,"Harris risks losing crucial battleground state due to Biden's gas export pause, as Dems plead to change course","https://www.foxnews.com/politics/harris-risks-losing-crucial-battleground-state-due-bidens-gas-export-pause-dems-plead-change-course","2024-10-09 20:14:05","Kamala Harris is facing a growing chorus of bipartisan pressure to undo Biden&apos;s LNG pause ahead of Election Day, or risk her chances in the must-win swing state of Pennsylvania.","[""078312f3-23fd-5660-8ded-b6dab4c72c3b"", ""fnc"", ""Fox News"", ""fox-news/person/kamala-harris"", ""fox-news/politics/elections"", ""fox-business/fox-business-industries/fox-business-energy"", ""fox-news/science/planet-earth/climate"", ""fox-news/politics/elections/senate"", ""fox-news/world/world-regions/russia"", ""fox-news/us/us-regions/northeast/pennsylvania"", ""fox-news/us/democratic-party"", ""fox-news/politics"", ""article""]",NULL
241,"Vance’s Midwestern roots appeal to Michigan swing-county voters despite Buckeye ties","https://www.foxnews.com/politics/vances-midwestern-roots-appeal-michigan-swing-county-voters-despite-buckeye-ties","2024-10-09 20:03:12","Ohio Sen. JD Vance can help former President Donald Trump win Michigan thanks to his Midwestern upbringing, which will appeal to voters in the critical swing state.","[""ffc950f5-a2ae-5e75-9382-ef0c229e1ba9"", ""fnc"", ""Fox News"", ""fox-news/person/jd-vance"", ""fox-news/person/donald-trump"", ""fox-news/politics/elections"", ""fox-news/us/us-regions/midwest/michigan"", ""fox-news/sports/ncaa/michigan-wolverines"", ""fox-news/sports/ncaa/ohio-state-buckeyes"", ""fox-news/us/detroit"", ""fox-news/politics"", ""article""]",NULL
242,"Trump vs Harris Round 2? Voters in key GA county reveal if they want second debate","https://www.foxnews.com/politics/trump-vs-harris-round-2-voters-key-ga-county-reveal-they-want-second-debate","2024-10-09 17:37:44","Voters in Cobb County, Georgia, spoke with Fox News Digital about whether they would want to see another debate between former President Trump and Vice President Harris.","[""ef462e4b-450e-5021-8507-7736f2980ade"", ""fnc"", ""Fox News"", ""fox-news/us/us-regions/southeast/georgia"", ""fox-news/politics/elections"", ""fox-news/politics/elections/presidential-debate"", ""fox-news/person/donald-trump"", ""fox-news/person/kamala-harris"", ""fox-news/politics"", ""article""]",NULL
